INTERVIEW_START_W55,ENVIR8_e_W55,EN7_W55,F_AGECAT,F_SEX,F_EDUCCAT,F_EDUCCAT2,F_PARTYSUM_FINAL
2019-10-06 02:08:00,3.0,2.0,2.0,1.0,1.0,6.0,1.0
2019-10-06 01:53:00,1.0,4.0,3.0,1.0,2.0,4.0,1.0
2019-10-03 21:46:00,2.0,1.0,2.0,1.0,3.0,2.0,2.0
2019-10-05 10:49:59,2.0,1.0,3.0,2.0,3.0,2.0,2.0
2019-10-07 18:43:59,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-07 17:15:00,1.0,3.0,3.0,1.0,2.0,3.0,1.0
2019-10-11 00:21:59,2.0,4.0,3.0,2.0,3.0,2.0,1.0
2019-10-04 18:18:00,3.0,99.0,3.0,1.0,3.0,2.0,1.0
2019-10-06 09:56:00,2.0,1.0,4.0,1.0,3.0,1.0,1.0
2019-10-04 22:51:59,2.0,1.0,4.0,2.0,3.0,2.0,2.0
2019-10-06 04:47:00,99.0,4.0,4.0,2.0,3.0,1.0,1.0
2019-10-04 01:18:00,2.0,2.0,2.0,1.0,1.0,5.0,2.0
2019-10-07 18:05:59,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-03 22:25:00,3.0,2.0,2.0,1.0,1.0,6.0,1.0
2019-10-09 15:12:00,2.0,2.0,2.0,1.0,1.0,6.0,2.0
2019-10-11 18:18:00,2.0,2.0,2.0,2.0,1.0,6.0,2.0
2019-10-04 21:00:00,2.0,2.0,3.0,2.0,2.0,4.0,2.0
2019-10-10 19:54:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-03 23:00:00,2.0,1.0,1.0,2.0,1.0,6.0,2.0
2019-10-05 02:48:00,3.0,2.0,3.0,2.0,2.0,3.0,1.0
2019-10-04 16:48:00,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-04 16:23:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-03 21:02:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-07 13:42:00,3.0,2.0,2.0,2.0,1.0,5.0,1.0
2019-10-08 14:50:59,1.0,4.0,3.0,1.0,2.0,3.0,1.0
2019-10-04 02:02:00,2.0,1.0,2.0,2.0,1.0,5.0,1.0
2019-10-04 16:16:00,3.0,2.0,4.0,2.0,1.0,6.0,1.0
2019-10-04 23:00:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-04 21:01:00,3.0,2.0,2.0,1.0,1.0,5.0,1.0
2019-10-04 20:33:00,3.0,2.0,4.0,2.0,2.0,3.0,1.0
2019-10-08 01:15:00,1.0,1.0,2.0,1.0,1.0,5.0,1.0
2019-10-04 13:37:00,1.0,1.0,3.0,2.0,2.0,3.0,1.0
2019-10-07 18:25:00,2.0,2.0,1.0,2.0,2.0,3.0,2.0
2019-10-07 15:45:00,2.0,1.0,2.0,2.0,2.0,3.0,2.0
2019-10-07 04:04:00,2.0,3.0,3.0,2.0,1.0,6.0,2.0
2019-10-07 18:29:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-03 21:32:00,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-05 15:45:00,3.0,2.0,4.0,1.0,3.0,2.0,1.0
2019-10-04 21:43:59,2.0,1.0,2.0,2.0,2.0,3.0,2.0
2019-10-07 15:41:00,2.0,2.0,4.0,1.0,2.0,4.0,2.0
2019-10-03 21:08:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-04 21:03:00,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-05 17:45:00,3.0,3.0,1.0,2.0,1.0,5.0,1.0
2019-10-05 23:19:00,3.0,2.0,4.0,2.0,1.0,6.0,1.0
2019-10-06 02:53:00,1.0,1.0,1.0,2.0,3.0,1.0,2.0
2019-10-05 21:12:59,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2019-10-07 21:57:00,1.0,1.0,1.0,1.0,2.0,3.0,1.0
2019-10-03 23:06:59,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-07 16:08:00,2.0,2.0,2.0,2.0,2.0,4.0,2.0
2019-10-06 17:26:00,2.0,2.0,4.0,2.0,3.0,2.0,1.0
2019-10-05 00:35:59,3.0,3.0,2.0,1.0,2.0,3.0,1.0
2019-10-03 21:05:59,2.0,2.0,2.0,2.0,2.0,3.0,2.0
2019-10-04 14:47:00,3.0,3.0,3.0,1.0,2.0,4.0,1.0
2019-10-03 21:04:59,1.0,2.0,2.0,1.0,1.0,6.0,1.0
2019-10-04 23:09:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-06 04:46:00,1.0,2.0,4.0,1.0,1.0,5.0,1.0
2019-10-07 17:36:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-06 23:30:00,2.0,1.0,4.0,2.0,3.0,2.0,1.0
2019-10-03 23:36:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-04 12:57:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-08 22:26:00,1.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-11 20:11:00,2.0,1.0,3.0,1.0,3.0,1.0,2.0
2019-10-04 20:57:00,3.0,3.0,3.0,1.0,3.0,2.0,1.0
2019-10-08 03:17:00,2.0,1.0,3.0,1.0,2.0,4.0,2.0
2019-10-04 21:15:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-04 14:09:00,2.0,1.0,3.0,1.0,2.0,4.0,2.0
2019-10-05 21:49:00,3.0,4.0,3.0,2.0,2.0,3.0,1.0
2019-10-03 22:00:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-02 02:45:00,3.0,2.0,2.0,2.0,1.0,5.0,1.0
2019-10-03 22:00:00,2.0,1.0,4.0,2.0,1.0,6.0,2.0
2019-10-05 18:38:00,1.0,4.0,3.0,2.0,2.0,3.0,1.0
2019-10-10 21:03:00,99.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-05 00:43:00,3.0,2.0,3.0,2.0,3.0,2.0,1.0
2019-10-04 20:00:00,2.0,2.0,3.0,1.0,3.0,2.0,2.0
2019-10-04 21:50:59,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-05 12:42:00,2.0,1.0,2.0,1.0,2.0,4.0,2.0
2019-10-03 21:08:00,2.0,1.0,1.0,2.0,2.0,3.0,2.0
2019-10-03 21:31:00,3.0,2.0,2.0,2.0,1.0,6.0,1.0
2019-10-07 16:10:00,2.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-09 17:40:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-04 21:19:00,2.0,1.0,1.0,1.0,2.0,3.0,2.0
2019-10-04 18:03:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-07 04:11:00,2.0,1.0,3.0,1.0,2.0,3.0,2.0
2019-10-08 01:53:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-07 19:14:00,2.0,1.0,1.0,2.0,3.0,2.0,2.0
2019-10-06 15:46:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-05 01:54:00,2.0,1.0,2.0,1.0,1.0,6.0,1.0
2019-10-04 00:41:00,1.0,3.0,2.0,1.0,1.0,6.0,1.0
2019-10-05 11:54:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-07 19:27:00,2.0,1.0,3.0,1.0,3.0,2.0,2.0
2019-10-03 20:55:00,1.0,2.0,2.0,1.0,3.0,2.0,1.0
2019-10-05 10:53:00,2.0,1.0,3.0,2.0,2.0,4.0,1.0
2019-10-03 20:57:00,1.0,4.0,3.0,1.0,3.0,2.0,1.0
2019-10-03 20:58:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-07 21:26:59,2.0,1.0,4.0,1.0,1.0,5.0,2.0
2019-10-06 21:12:59,2.0,1.0,4.0,2.0,1.0,6.0,2.0
2019-10-04 14:36:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-06 15:29:00,2.0,1.0,4.0,1.0,3.0,1.0,2.0
2019-10-04 21:57:59,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-04 14:20:59,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-05 01:21:59,1.0,3.0,1.0,1.0,1.0,5.0,1.0
2019-10-07 16:17:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-04 04:30:00,1.0,4.0,3.0,1.0,3.0,2.0,1.0
2019-10-04 16:59:00,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-04 21:03:00,2.0,1.0,4.0,2.0,1.0,6.0,2.0
2019-10-03 21:15:00,2.0,2.0,2.0,1.0,1.0,5.0,2.0
2019-10-05 15:45:00,1.0,3.0,4.0,2.0,2.0,4.0,1.0
2019-10-08 15:18:00,2.0,2.0,3.0,1.0,3.0,2.0,2.0
2019-10-04 18:39:00,2.0,1.0,1.0,2.0,1.0,6.0,2.0
2019-10-04 03:19:00,3.0,2.0,4.0,2.0,1.0,5.0,1.0
2019-10-03 23:09:00,2.0,1.0,2.0,1.0,2.0,3.0,2.0
2019-10-06 15:57:00,2.0,2.0,3.0,2.0,3.0,2.0,1.0
2019-10-03 21:12:00,2.0,2.0,1.0,1.0,1.0,6.0,1.0
2019-10-07 01:32:00,3.0,2.0,2.0,2.0,1.0,6.0,1.0
2019-10-04 22:53:00,2.0,1.0,4.0,2.0,1.0,6.0,2.0
2019-10-04 01:47:00,1.0,3.0,3.0,2.0,2.0,3.0,1.0
2019-10-03 20:56:00,3.0,2.0,1.0,1.0,1.0,6.0,1.0
2019-10-04 02:34:00,3.0,4.0,2.0,2.0,1.0,6.0,1.0
2019-10-04 21:21:00,2.0,1.0,3.0,2.0,1.0,5.0,1.0
2019-10-05 00:23:00,2.0,2.0,3.0,2.0,3.0,1.0,2.0
2019-10-07 16:45:00,2.0,3.0,3.0,2.0,2.0,3.0,1.0
2019-10-04 01:46:00,3.0,2.0,4.0,1.0,2.0,3.0,1.0
2019-10-03 21:12:00,3.0,3.0,2.0,2.0,1.0,5.0,1.0
2019-10-05 00:39:00,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-05 14:03:00,3.0,2.0,4.0,2.0,3.0,2.0,1.0
2019-10-08 22:17:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-04 03:00:00,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-04 20:05:59,2.0,2.0,4.0,1.0,3.0,2.0,1.0
2019-10-07 18:41:00,3.0,2.0,2.0,2.0,1.0,6.0,1.0
2019-10-05 17:45:00,3.0,2.0,3.0,1.0,2.0,3.0,1.0
2019-10-05 01:04:59,3.0,2.0,4.0,1.0,1.0,6.0,1.0
2019-10-07 15:56:00,3.0,1.0,4.0,2.0,2.0,4.0,2.0
2019-10-05 15:28:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-05 00:23:00,2.0,2.0,2.0,1.0,2.0,3.0,2.0
2019-10-13 00:49:00,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-03 21:07:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-03 21:25:00,1.0,4.0,4.0,1.0,1.0,5.0,1.0
2019-10-04 21:54:00,2.0,2.0,2.0,2.0,2.0,3.0,2.0
2019-10-04 18:24:00,2.0,2.0,4.0,2.0,2.0,3.0,1.0
2019-10-11 03:49:59,2.0,1.0,3.0,2.0,3.0,1.0,2.0
2019-10-08 01:17:00,2.0,1.0,1.0,2.0,1.0,5.0,1.0
2019-10-05 22:48:00,1.0,3.0,3.0,1.0,1.0,6.0,1.0
2019-10-08 04:17:00,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-13 15:40:00,2.0,1.0,1.0,1.0,2.0,3.0,2.0
2019-10-05 22:30:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-06 19:56:59,1.0,2.0,3.0,1.0,1.0,5.0,1.0
2019-10-04 02:27:59,2.0,2.0,3.0,2.0,3.0,1.0,9.0
2019-10-06 04:19:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 23:48:00,2.0,1.0,4.0,2.0,3.0,2.0,1.0
2019-10-03 23:12:00,2.0,2.0,2.0,1.0,1.0,5.0,2.0
2019-10-05 04:26:00,2.0,1.0,1.0,1.0,1.0,5.0,1.0
2019-10-06 01:21:59,3.0,3.0,1.0,1.0,2.0,3.0,1.0
2019-10-05 16:41:00,1.0,3.0,3.0,1.0,2.0,3.0,1.0
2019-10-07 18:32:00,3.0,1.0,4.0,1.0,1.0,5.0,2.0
2019-10-04 21:15:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-05 03:15:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-04 01:28:00,1.0,3.0,3.0,1.0,1.0,5.0,1.0
2019-10-03 23:54:00,2.0,1.0,3.0,2.0,3.0,2.0,2.0
2019-10-12 08:29:00,2.0,1.0,1.0,1.0,1.0,6.0,2.0
2019-10-06 13:34:59,2.0,2.0,2.0,2.0,3.0,2.0,2.0
2019-10-05 16:31:00,3.0,3.0,4.0,1.0,2.0,4.0,1.0
2019-10-04 21:34:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 17:10:00,3.0,2.0,4.0,2.0,1.0,5.0,1.0
2019-10-07 15:56:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-03 23:46:00,2.0,1.0,3.0,1.0,2.0,4.0,2.0
2019-10-07 18:55:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-06 23:56:00,2.0,2.0,1.0,1.0,1.0,6.0,1.0
2019-10-04 14:19:59,2.0,1.0,2.0,2.0,2.0,4.0,2.0
2019-10-08 23:19:00,3.0,4.0,4.0,2.0,1.0,6.0,1.0
2019-10-03 22:17:00,2.0,1.0,2.0,2.0,1.0,5.0,2.0
2019-10-05 17:44:00,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-06 10:20:59,2.0,1.0,1.0,1.0,1.0,5.0,2.0
2019-10-08 00:53:00,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-03 22:49:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-05 15:55:00,1.0,4.0,3.0,1.0,2.0,4.0,1.0
2019-10-07 16:33:00,2.0,1.0,1.0,1.0,2.0,4.0,1.0
2019-10-04 18:39:00,2.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-06 00:04:00,2.0,2.0,2.0,2.0,1.0,6.0,2.0
2019-10-04 20:08:00,2.0,1.0,3.0,1.0,3.0,2.0,2.0
2019-10-04 22:54:00,1.0,3.0,2.0,1.0,1.0,5.0,1.0
2019-10-04 03:16:00,3.0,2.0,3.0,1.0,2.0,4.0,2.0
2019-10-06 14:45:00,3.0,2.0,2.0,1.0,1.0,6.0,1.0
2019-10-06 01:34:59,2.0,1.0,4.0,1.0,2.0,4.0,2.0
2019-10-04 21:24:00,2.0,1.0,4.0,1.0,3.0,2.0,1.0
2019-10-03 20:58:59,2.0,2.0,1.0,2.0,1.0,6.0,1.0
2019-10-04 05:40:00,2.0,2.0,4.0,1.0,2.0,4.0,1.0
2019-10-03 21:41:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 18:19:00,2.0,1.0,4.0,1.0,2.0,3.0,2.0
2019-10-04 22:09:00,2.0,1.0,4.0,2.0,3.0,2.0,2.0
2019-10-08 01:38:00,2.0,1.0,4.0,2.0,3.0,1.0,1.0
2019-10-04 21:49:59,3.0,1.0,1.0,2.0,3.0,2.0,1.0
2019-10-04 22:11:00,2.0,1.0,3.0,2.0,3.0,2.0,2.0
2019-10-04 23:47:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-11 05:39:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-03 20:56:00,2.0,1.0,4.0,1.0,3.0,2.0,2.0
2019-10-06 17:41:59,2.0,1.0,4.0,1.0,3.0,2.0,2.0
2019-10-09 23:18:00,2.0,1.0,1.0,2.0,3.0,2.0,2.0
2019-10-03 23:53:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-11 15:50:59,3.0,2.0,2.0,2.0,3.0,2.0,1.0
2019-10-04 21:49:59,2.0,3.0,4.0,2.0,3.0,2.0,2.0
2019-10-06 01:28:59,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-04 23:40:00,1.0,4.0,4.0,1.0,3.0,2.0,1.0
2019-10-05 03:36:59,3.0,3.0,4.0,1.0,1.0,6.0,1.0
2019-10-09 18:39:00,2.0,1.0,4.0,1.0,3.0,2.0,2.0
2019-10-05 00:40:00,2.0,2.0,4.0,2.0,2.0,3.0,2.0
2019-10-04 17:36:59,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-04 21:02:00,3.0,4.0,3.0,2.0,2.0,3.0,1.0
2019-10-04 23:24:00,2.0,1.0,2.0,2.0,2.0,4.0,2.0
2019-10-05 16:35:59,3.0,2.0,4.0,1.0,2.0,3.0,1.0
2019-10-05 02:24:00,99.0,3.0,4.0,1.0,3.0,2.0,1.0
2019-10-05 04:55:00,2.0,1.0,4.0,1.0,3.0,2.0,9.0
2019-10-05 16:06:00,3.0,2.0,3.0,2.0,1.0,5.0,1.0
2019-10-06 17:51:59,2.0,1.0,4.0,1.0,3.0,2.0,2.0
2019-10-05 19:15:00,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-05 04:34:59,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-05 00:21:00,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-05 15:53:00,2.0,2.0,4.0,2.0,2.0,3.0,2.0
2019-10-04 22:06:59,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-05 02:13:59,3.0,2.0,4.0,2.0,3.0,2.0,1.0
2019-10-06 00:32:00,3.0,3.0,4.0,1.0,1.0,5.0,1.0
2019-10-04 16:48:00,2.0,1.0,2.0,2.0,1.0,5.0,9.0
2019-10-10 14:36:59,2.0,1.0,3.0,1.0,3.0,2.0,9.0
2019-10-04 22:11:00,2.0,1.0,2.0,2.0,1.0,5.0,1.0
2019-10-05 01:41:00,1.0,3.0,2.0,1.0,3.0,2.0,1.0
2019-10-07 16:10:00,2.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-07 16:13:00,2.0,2.0,4.0,2.0,3.0,2.0,2.0
2019-10-05 20:47:00,2.0,1.0,3.0,1.0,3.0,2.0,2.0
2019-10-08 16:10:00,2.0,1.0,3.0,1.0,1.0,5.0,9.0
2019-10-07 14:41:59,2.0,1.0,4.0,2.0,3.0,2.0,2.0
2019-10-04 20:56:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-06 17:29:00,2.0,3.0,4.0,1.0,2.0,3.0,1.0
2019-10-08 19:39:00,1.0,3.0,4.0,1.0,1.0,5.0,1.0
2019-10-04 21:02:00,3.0,3.0,4.0,1.0,2.0,3.0,1.0
2019-10-07 16:42:00,2.0,1.0,1.0,1.0,1.0,6.0,1.0
2019-10-06 21:21:00,2.0,1.0,4.0,1.0,2.0,3.0,2.0
2019-10-04 21:18:00,3.0,3.0,4.0,1.0,3.0,2.0,1.0
2019-10-09 18:34:00,3.0,3.0,3.0,2.0,1.0,5.0,1.0
2019-10-07 15:38:00,2.0,1.0,2.0,2.0,1.0,6.0,2.0
2019-10-05 15:41:00,2.0,1.0,4.0,1.0,2.0,4.0,2.0
2019-10-04 22:51:59,2.0,1.0,3.0,2.0,99.0,99.0,2.0
2019-10-04 21:50:59,99.0,2.0,3.0,1.0,3.0,1.0,1.0
2019-10-02 01:46:00,1.0,4.0,4.0,2.0,2.0,3.0,1.0
2019-10-04 08:32:00,2.0,2.0,3.0,2.0,2.0,3.0,1.0
2019-10-05 03:19:00,3.0,3.0,4.0,2.0,1.0,5.0,1.0
2019-10-08 00:45:00,2.0,1.0,3.0,1.0,3.0,2.0,1.0
2019-10-04 21:53:00,3.0,2.0,4.0,1.0,2.0,3.0,1.0
2019-10-08 15:24:00,1.0,2.0,4.0,2.0,1.0,6.0,1.0
2019-10-05 13:26:00,3.0,2.0,4.0,2.0,2.0,4.0,1.0
2019-10-05 00:19:59,3.0,2.0,3.0,2.0,2.0,4.0,1.0
2019-10-04 21:57:59,2.0,1.0,2.0,1.0,1.0,5.0,2.0
2019-10-04 16:34:00,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-05 04:48:00,2.0,1.0,4.0,2.0,1.0,5.0,2.0
2019-10-06 01:40:00,3.0,2.0,4.0,1.0,1.0,5.0,1.0
2019-10-05 02:50:00,2.0,2.0,2.0,2.0,3.0,2.0,2.0
2019-10-06 18:19:59,3.0,1.0,3.0,1.0,1.0,6.0,1.0
2019-10-07 16:17:00,3.0,4.0,2.0,2.0,3.0,2.0,1.0
2019-10-04 22:20:59,2.0,1.0,2.0,2.0,2.0,3.0,2.0
2019-10-05 01:56:59,2.0,2.0,4.0,2.0,2.0,3.0,1.0
2019-10-04 23:27:59,3.0,2.0,4.0,1.0,3.0,2.0,1.0
2019-10-05 10:20:00,2.0,1.0,4.0,2.0,1.0,6.0,2.0
2019-10-09 13:48:00,1.0,3.0,3.0,2.0,2.0,4.0,1.0
2019-10-05 22:46:00,2.0,2.0,3.0,1.0,1.0,5.0,2.0
2019-10-06 05:13:00,2.0,2.0,3.0,1.0,1.0,5.0,1.0
2019-10-06 09:50:59,2.0,1.0,3.0,1.0,3.0,2.0,2.0
2019-10-10 00:02:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-12 22:34:00,2.0,1.0,3.0,2.0,1.0,6.0,2.0
2019-10-07 16:10:00,2.0,1.0,2.0,2.0,1.0,5.0,1.0
2019-10-04 21:26:59,2.0,2.0,3.0,2.0,2.0,4.0,1.0
2019-10-04 21:19:59,3.0,2.0,3.0,1.0,2.0,3.0,1.0
2019-10-05 00:21:59,3.0,2.0,3.0,1.0,3.0,2.0,1.0
2019-10-03 22:25:00,2.0,1.0,4.0,1.0,2.0,3.0,2.0
2019-10-05 13:09:00,2.0,1.0,3.0,2.0,1.0,5.0,2.0
2019-10-09 16:32:00,1.0,2.0,4.0,2.0,3.0,2.0,1.0
2019-10-07 15:41:00,1.0,2.0,4.0,1.0,2.0,3.0,1.0
2019-10-07 15:43:59,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-06 23:55:00,3.0,3.0,4.0,1.0,2.0,3.0,1.0
2019-10-04 21:43:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-05 21:10:00,2.0,1.0,3.0,1.0,1.0,6.0,2.0
2019-10-05 13:35:59,3.0,2.0,3.0,1.0,2.0,4.0,1.0
2019-10-12 23:27:00,2.0,2.0,3.0,2.0,3.0,2.0,1.0
2019-10-05 00:03:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-04 16:33:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-07 13:42:00,2.0,2.0,4.0,1.0,2.0,4.0,1.0
2019-10-10 00:09:00,1.0,3.0,4.0,1.0,3.0,2.0,1.0
2019-10-05 16:16:00,2.0,1.0,3.0,1.0,1.0,5.0,2.0
2019-10-04 21:03:00,2.0,1.0,1.0,2.0,1.0,6.0,2.0
2019-10-05 00:15:00,2.0,3.0,3.0,2.0,2.0,3.0,1.0
2019-10-08 21:04:59,3.0,2.0,4.0,1.0,1.0,5.0,1.0
2019-10-10 18:41:00,1.0,4.0,3.0,1.0,2.0,3.0,1.0
2019-10-08 13:39:00,1.0,3.0,4.0,1.0,2.0,4.0,1.0
2019-10-05 08:25:00,2.0,1.0,4.0,1.0,3.0,2.0,2.0
2019-10-07 01:08:00,2.0,1.0,2.0,2.0,1.0,6.0,1.0
2019-10-04 17:57:00,3.0,2.0,4.0,1.0,1.0,6.0,1.0
2019-10-04 22:53:00,3.0,2.0,4.0,2.0,3.0,2.0,1.0
2019-10-04 17:27:00,3.0,4.0,4.0,2.0,2.0,3.0,1.0
2019-10-07 15:48:00,3.0,4.0,2.0,1.0,2.0,3.0,1.0
2019-10-04 22:04:59,3.0,2.0,2.0,1.0,1.0,6.0,1.0
2019-10-07 17:46:00,1.0,3.0,2.0,2.0,1.0,5.0,1.0
2019-10-06 01:18:00,3.0,3.0,2.0,2.0,3.0,2.0,1.0
2019-10-04 17:46:00,2.0,2.0,3.0,2.0,2.0,3.0,2.0
2019-10-11 16:06:00,2.0,1.0,1.0,2.0,1.0,5.0,2.0
2019-10-12 22:00:00,2.0,1.0,3.0,2.0,2.0,4.0,2.0
2019-10-06 03:43:00,99.0,4.0,4.0,2.0,3.0,1.0,1.0
2019-10-04 22:42:00,3.0,3.0,2.0,2.0,3.0,2.0,1.0
2019-10-05 19:06:00,1.0,3.0,4.0,1.0,1.0,5.0,1.0
2019-10-05 16:41:00,3.0,3.0,4.0,2.0,1.0,5.0,1.0
2019-10-08 00:48:00,3.0,2.0,3.0,1.0,2.0,3.0,1.0
2019-10-10 18:49:59,2.0,1.0,4.0,1.0,1.0,5.0,2.0
2019-10-08 22:30:00,2.0,2.0,3.0,1.0,1.0,6.0,2.0
2019-10-05 20:06:59,3.0,1.0,4.0,1.0,2.0,3.0,1.0
2019-10-05 22:48:00,2.0,2.0,4.0,1.0,1.0,6.0,2.0
2019-10-06 00:15:00,1.0,1.0,3.0,1.0,2.0,3.0,2.0
2019-10-05 21:59:00,3.0,3.0,4.0,2.0,3.0,2.0,1.0
2019-10-04 17:20:59,2.0,1.0,4.0,1.0,1.0,5.0,2.0
2019-10-06 15:45:00,2.0,2.0,2.0,1.0,1.0,5.0,1.0
2019-10-07 01:16:00,2.0,1.0,3.0,2.0,3.0,2.0,1.0
2019-10-11 13:37:00,2.0,1.0,2.0,1.0,3.0,2.0,2.0
2019-10-04 23:32:00,2.0,1.0,4.0,2.0,3.0,2.0,2.0
2019-10-05 00:54:00,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2019-10-04 17:10:00,3.0,3.0,4.0,1.0,2.0,3.0,1.0
2019-10-10 00:34:00,99.0,99.0,4.0,2.0,3.0,2.0,9.0
2019-10-06 00:19:00,3.0,2.0,4.0,2.0,1.0,6.0,1.0
2019-10-10 12:57:00,3.0,2.0,4.0,2.0,3.0,2.0,1.0
2019-10-06 18:53:00,2.0,1.0,4.0,1.0,1.0,5.0,2.0
2019-10-08 01:23:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-07 20:13:59,2.0,1.0,4.0,1.0,3.0,1.0,2.0
2019-10-13 00:49:59,3.0,2.0,4.0,2.0,2.0,3.0,1.0
2019-10-03 21:16:00,2.0,2.0,4.0,2.0,3.0,2.0,2.0
2019-10-05 19:30:00,2.0,1.0,4.0,1.0,1.0,6.0,2.0
2019-10-04 22:11:00,2.0,1.0,2.0,1.0,1.0,6.0,2.0
2019-10-07 18:32:00,2.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-04 11:09:00,2.0,1.0,3.0,2.0,3.0,2.0,2.0
2019-10-04 16:14:00,3.0,2.0,3.0,2.0,3.0,2.0,1.0
2019-10-04 22:45:00,1.0,4.0,3.0,1.0,2.0,3.0,1.0
2019-10-10 02:05:59,3.0,1.0,3.0,2.0,2.0,3.0,2.0
2019-10-05 13:20:59,1.0,3.0,4.0,1.0,3.0,2.0,1.0
2019-10-04 11:10:00,3.0,3.0,4.0,2.0,1.0,6.0,1.0
2019-10-06 22:02:00,3.0,2.0,3.0,1.0,1.0,5.0,1.0
2019-10-07 18:21:59,1.0,4.0,2.0,2.0,2.0,3.0,1.0
