Year,Gas Fuel,Liquid Fuel,Solid Fuel,Cement,Gas Flaring,population,GCAG_TEMP,GIS_TEMP,Sea_anomaly_temp,GMSL,CO2_Increase,CSIRO Adjusted Sea Level,Glacier_mass
2022,2029.3601503759346,3614.883458646611,4479.163909774419,577.7706766917327,87.05112781954858,23747338874.189453,0.9147675187969924,0.9516541353383445,0.8643202606015024,95.05255639097777,2.8688045112781992,10.089014849506015,-31.649496240601593
2023,2061.4699248120305,3651.3082706766872,4558.218045112764,592.2646616541388,88.87443609022512,23988972587.70526,0.9336062406014989,0.972172932330821,0.8878326996992456,98.22872180451213,2.9210977443609067,10.217894134196996,-32.24385187969915
2024,2093.579699248119,3687.7330827067635,4637.272180451109,606.7586466165449,90.6977443609021,24230606301.22101,0.9524449624060125,0.9926917293233046,0.9113451387969889,101.40488721804559,2.9733909774436142,10.346773418887977,-32.838207518796935
2025,2125.6894736842078,3724.15789473684,4716.326315789454,621.252631578951,92.52105263157864,24472240014.736816,0.9712836842105261,1.0132105263157882,0.9348575778947321,104.58105263157904,3.0256842105263217,10.475652703578959,-33.43256315789472
2026,2157.7992481202964,3760.582706766916,4795.3804511277995,635.7466165413571,94.34436090225518,24713873728.252625,0.9901224060150327,1.0337293233082647,0.9583700169924825,107.7572180451134,3.0779774436090293,10.60453198826994,-34.026918796992504
2027,2189.909022556385,3797.0075187969924,4874.4345864661445,650.2406015037632,96.16766917293216,24955507441.76837,1.0089611278195463,1.0542481203007483,0.9818824560902257,110.93338345864686,3.1302706766917368,10.733411272960865,-34.62127443609029
2028,2222.018796992481,3833.4323308270687,4953.48872180449,664.7345864661656,97.9909774436087,25197141155.28418,1.02779984962406,1.074766917293232,1.005394895187969,114.10954887218122,3.1825639097744443,10.862290557651846,-35.21563007518807
2029,2254.1285714285696,3869.8571428571304,5032.542857142835,679.2285714285717,99.81428571428523,25438774868.799988,1.0466385714285664,1.0952857142857084,1.0289073342857122,117.28571428571468,3.2348571428571518,10.991169842342828,-35.80998571428563
2030,2286.238345864658,3906.2819548872067,5111.596992481209,693.7225563909778,101.63759398496222,25680408582.315735,1.06547729323308,1.115804511278192,1.0524197733834555,120.46187969924813,3.2871503759398593,11.120049127033809,-36.404341353383415
2031,2318.348120300747,3942.706766917283,5190.651127819554,708.216541353384,103.46090225563876,25922042295.831543,1.0843160150375937,1.1363233082706756,1.0759322124811987,123.63804511278249,3.3394436090225668,11.24892841172479,-36.9986969924812
2032,2350.4578947368354,3979.1315789473592,5269.705263157899,722.71052631579,105.28421052631529,26163676009.34735,1.1031547368421002,1.1568421052631521,1.099444651578949,126.81421052631595,3.3917368421052743,11.377807696415772,-37.593052631578985
2033,2382.5676691729313,4015.5563909774355,5348.759398496244,737.2045112781962,107.10751879699228,26405309722.86316,1.1219934586466138,1.1773609022556357,1.1229570906766924,129.9903759398503,3.4440300751879818,11.506686981106753,-38.18740827067677
2034,2414.67744360902,4051.981203007512,5427.813533834589,751.6984962406023,108.93082706766882,26646943436.378906,1.1408321804511274,1.1978796992481193,1.1464695297744356,133.16654135338376,3.4963233082706893,11.635566265797735,-38.78176390977433
2035,2446.7872180451086,4088.406015037588,5506.867669172934,766.1924812030084,110.7541353383458,26888577149.894714,1.159670902255634,1.2183984962405958,1.1699819688721789,136.34270676691813,3.5486165413533968,11.764445550488716,-39.37611954887211
2036,2478.8969924811972,4124.830827067664,5585.921804511279,780.6864661654145,112.57744360902234,27130210863.410522,1.1785096240601476,1.2389172932330794,1.1934944079699221,139.51887218045158,3.6009097744361043,11.893324835179698,-39.970475187969896
2037,2511.006766917293,4161.255639097741,5664.975939849624,795.1804511278206,114.40075187969887,27371844576.92627,1.1973483458646612,1.259436090225563,1.2170068470676654,142.69503759398503,3.6532030075188118,12.022204119870679,-40.56483082706768
2038,2543.1165413533818,4197.680451127817,5744.0300751879695,809.6744360902267,116.22406015037586,27613478290.442078,1.2161870676691677,1.2799548872180395,1.2405192861654086,145.8712030075194,3.7054962406015193,12.15108340456166,-41.159186466165465
2039,2575.2263157894704,4234.105263157893,5823.084210526315,824.1684210526328,118.0473684210524,27855112003.957886,1.2350257894736814,1.3004736842105231,1.264031725263159,149.04736842105285,3.7577894736842126,12.279962689252642,-41.75354210526325
2040,2607.336090225559,4270.5300751879695,5902.13834586466,838.6624060150389,119.87067669172893,28096745717.473633,1.253864511278195,1.3209924812030067,1.2875441643609022,152.22353383458722,3.81008270676692,12.408841973943623,-42.34789774436081
2041,2639.4458646616476,4306.954887218046,5981.192481203005,853.156390977445,121.69398496240592,28338379430.98944,1.2727032330827015,1.3415112781954832,1.3110566034586455,155.39969924812067,3.8623759398496276,12.537721258634548,-42.94225338345859
2042,2671.5556390977363,4343.3796992481075,6060.24661654135,867.6503759398511,123.51729323308246,28580013144.50525,1.2915419548872151,1.3620300751879668,1.3345690425563888,158.57586466165412,3.914669172932335,12.66660054332553,-43.53660902255638
2043,2703.665413533825,4379.804511278184,6139.300751879695,882.1443609022572,125.34060150375899,28821646858.021057,1.3103806766917288,1.3825488721804504,1.358081481654132,161.7520300751885,3.9669624060150426,12.79547982801651,-44.13096466165416
2044,2735.775187969928,4416.22932330826,6218.35488721804,896.6383458646633,127.16390977443598,29063280571.536804,1.3292193984962353,1.403067669172927,1.3815939207518753,164.92819548872194,4.01925563909775,12.924359112707492,-44.725320300751946
2045,2767.8849624060167,4452.654135338336,6297.409022556385,911.1323308270694,128.9872180451125,29304914285.052612,1.348058120300749,1.4235864661654105,1.4051063598496256,168.1043609022563,4.071548872180458,13.053238397398474,-45.31967593984973
2046,2799.9947368421053,4489.078947368413,6376.46315789473,925.6263157894755,130.81052631578905,29546547998.56842,1.3668968421052625,1.4441052631578941,1.4286187989473689,171.28052631578976,4.123842105263165,13.182117682089455,-45.91403157894729
2047,2832.104511278194,4525.503759398489,6455.517293233075,940.1203007518816,132.63383458646604,29788181712.084167,1.385735563909769,1.4646240601503706,1.4521312380451121,174.45669172932412,4.176135338345873,13.310996966780436,-46.50838721804507
2048,2864.2142857142826,4561.928571428565,6534.57142857142,954.6142857142877,134.45714285714257,30029815425.599976,1.4045742857142827,1.4851428571428542,1.4756436771428554,177.63285714285757,4.22842857142858,13.439876251471418,-47.10274285714286
2049,2896.324060150371,4598.3533834586415,6613.625563909765,969.1082706766938,136.2804511278191,30271449139.115784,1.4234130075187963,1.5056616541353378,1.4991561162405986,180.80902255639103,4.280721804511288,13.5687555361624,-47.69709849624064
2050,2928.43383458646,4634.778195488718,6692.67969924811,983.6022556390999,138.1037593984961,30513082852.63153,1.4422517293233028,1.5261804511278143,1.522668555338342,183.9851879699254,4.333015037593995,13.69763482085338,-48.29145413533843
2051,2960.5436090225485,4671.203007518794,6771.7338345864555,998.096240601506,139.92706766917263,30754716566.14734,1.4610904511278164,1.546699248120298,1.5461809944360851,187.16135338345885,4.385308270676703,13.826514105544362,-48.885809774435984
2052,2992.653383458637,4707.62781954887,6850.787969924801,1012.5902255639121,141.75037593984916,30996350279.663147,1.47992917293233,1.5672180451127815,1.5696934335338355,190.3375187969932,4.43760150375941,13.955393390235344,-49.48016541353377
2053,3024.7631578947403,4744.052631578947,6929.842105263146,1027.0842105263182,143.57368421052615,31237983993.178894,1.4987678947368366,1.587736842105258,1.5932058726315788,193.51368421052666,4.489894736842118,14.084272674926325,-50.07452105263155
2054,3056.872932330829,4780.477443609023,7008.896240601491,1041.5781954887243,145.3969924812027,31479617706.694702,1.5176066165413502,1.6082556390977416,1.616718311729322,196.68984962406103,4.542187969924825,14.213151959617306,-50.66887669172934
2055,3088.9827067669175,4816.902255639085,7087.950375939836,1056.0721804511304,147.22030075187922,31721251420.21051,1.5364453383458638,1.6287744360902252,1.6402307508270653,199.86601503759448,4.594481203007533,14.342031244308288,-51.26323233082712
2056,3121.092481203006,4853.327067669161,7167.004511278181,1070.5661654135365,149.0436090225562,31962885133.72632,1.5552840601503704,1.6492932330827017,1.6637431899248085,203.04218045112793,4.64677443609024,14.470910528999212,-51.85758796992491
2057,3153.202255639095,4889.751879699237,7246.058646616526,1085.0601503759426,150.86691729323275,32204518847.242065,1.574122781954884,1.6698120300751853,1.6872556290225518,206.2183458646623,4.699067669172948,14.599789813690194,-52.451943609022464
2058,3185.3120300751834,4926.1766917293135,7325.112781954871,1099.5541353383487,152.69022556390928,32446152560.757874,1.5929615037593976,1.690330827067669,1.7107680681203021,209.39451127819575,4.751360902255641,14.728669098381175,-53.04629924812025
2059,3217.421804511272,4962.60150375939,7404.166917293216,1114.0481203007548,154.51353383458627,32687786274.27368,1.6118002255639041,1.7108496240601454,1.7342805072180454,212.5706766917301,4.803654135338348,14.857548383072157,-53.640654887218034
2060,3249.5315789473607,4999.026315789466,7483.221052631561,1128.542105263161,156.3368421052628,32929419987.78943,1.6306389473684177,1.731368421052629,1.7577929463157886,215.74684210526357,4.855947368421056,14.986427667763138,-54.23501052631582
