Year,DP01,DP10,DP1X,EMXP,PRCP,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF5,FZF6,HDSD,HTDD,TAVG,TMAX,TMIN,FZF1,FZF2,FZF7,FZF8,FZF3,FZF9,DSNW,EMSN,SNOW,FZF4,DSND,EMSD,DYFG,DYTS,WDMV,DYHF,EVAP,WDFG,WSFG
1999-01-01T00:00:00,,,,61.29553782810016,847.3923347015467,,,,,,,,,,,,,,,,17.7368614818224,5.245570162903713,,,,,,,,,709.8111269985701,,,,,,,,,,
2000-01-01T00:00:00,,,,59.427904635761045,824.0093896953613,,,,,,,,,,,,,,,,17.496788974078104,5.216431965032308,,,,,,,,,838.3947918117254,,,,,,,,,,
2001-01-01T00:00:00,,,,57.694628391235355,780.8164104976987,,,,,,,,,,,,,,,,17.631238810019006,5.3780283541451634,,,,,,,,,692.9070857457954,,,,,,,,,,
2002-01-01T00:00:00,,,,56.34378868498191,734.6261679292944,,,,,,,,,,,,,,,,17.59521837010365,5.255328830096618,,,,,,,,,708.1043140518796,,,,,,,,,,
2003-01-01T00:00:00,,,,58.18032705921085,789.2395398805157,,,,,,,,,,,,,,,,17.577192442882204,5.261279830461628,,,,,,,,,812.7450187698528,,,,,,,,,,
2004-01-01T00:00:00,,,,61.68601568540766,849.9209242416296,,,,,,,,,,,,,,,,17.341156426079937,5.2983282051281995,,,,,,,,,716.2900939985539,,,,,,,,,,
2005-01-01T00:00:00,,,,61.099585486343855,784.77731361075,,,,,,,,,,,,,,,,17.770339492529487,5.502414777962019,,,,,,,,,780.4186365716029,,,,,,,,,,
2006-01-01T00:00:00,,,,56.90553238810099,784.7143352909766,,,,,,,,,,,,,,,,17.944834239607033,5.599376947040501,,,,,,,,,633.3051109238978,,,,,,,,,,
2007-01-01T00:00:00,,,,62.301490599062504,829.4702449646225,,,,,,,,,,,,,,,,17.864903351658132,5.55220578597509,,,,,,,,,795.6678091973722,,,,,,,,,,
2008-01-01T00:00:00,,,,64.82158160403819,874.3793842034818,,,,,,,,,,,,,,,,17.25861131254535,4.985902029924697,,,,,,,,,877.7316197587593,,,,,,,,,,
2009-01-01T00:00:00,,,,61.3447008406128,877.074087552741,,,,,,,,,,,,,,,,17.255281346920682,5.0693796433878004,,,,,,,,,785.3433725237559,,,,,,,,,,
2010-01-01T00:00:00,,,,68.26844937403867,918.1351349928945,,,,,,,,,,,,,,,,17.102941381716505,5.077308042212521,,,,,,,,,757.1360364330836,,,,,,,,,,
